,price,first_name,last_name,above_100
92,292.8461055,Melanie,Salazar,True
93,76.43122945,Stephanie,Lewis,False
94,249.1556558,Christopher,Hensley,True
95,242.9859001,Terry,Vincent,True
96,95.92027624,Jason,Alvarado,False
97,257.2373034,Michelle,Evans,True
98,87.11980487,Dennis,Benitez,False
99,181.4054634,Troy,Garcia,True
100,113.2109822,Albert,Davila,True
101,42.88132073,Candice,Rivera,False
102,244.0779245,Cole,Edwards,True
103,31.63041433,Danielle,Johnson,False
104,146.3464935,Justin,Ramirez,True
105,205.7783782,Elizabeth,Griffith,True
106,260.3474682,Kristin,Clay,True
107,65.20753493,Joseph,White,False
108,59.40240228,Marissa,Holmes,False
109,91.62237167,Michelle,Hamilton,False
110,126.025264,Christopher,Alvarez,True
111,136.7126938,Craig,Hogan,True
113,281.1608076,Melissa,Castillo,True
114,10.21292614,Maria,Williams,False
115,20.58084145,Vanessa,Thomas,False
116,53.39582051,Gary,Obrien,False
117,252.2818438,Melissa,Holt,True
118,176.52775,Eric,Valenzuela,True
119,4.902725495,Anthony,Hardy,False
120,49.41029242,Mrs.,Karen Johnson,False
121,249.7511997,Richard,Hunt,True
122,1.710967532,Karen,Robertson,False
123,56.93252133,Adam,Jones,False
124,14.71921636,Jonathan,Fuller,False
125,151.4305855,Jason,Harris,True
126,179.8454001,Danielle,Hill,True
127,224.5526336,Seth,Freeman,True
129,97.09676869,Joseph,Davis,False
130,209.9855308,Sonya,Reyes,True
131,243.1786308,Michael,Castro,True
132,101.4620676,Jonathan,Collins,True
133,279.9732949,Eric,Hayes,True
134,77.4205876,Eric,Moore,False
135,270.8232516,Veronica,Estes,True
136,133.1135532,Timothy,Aguilar,True
137,138.2042127,Taylor,Hunt,True
138,128.9532357,Michael,Clarke,True
139,275.7612746,Cheryl,Morse,True
140,184.058919,Jose,Page,True
141,265.3917788,Matthew,Kramer,True
142,185.2134145,Regina,Barrera,True
143,53.76304189,Dr.,Sean George,False
144,180.9265991,Cody,Hernandez,True
145,175.2181525,Hunter,Smith,True
146,256.3026305,Andrea,Burke,True
147,290.1129725,Elizabeth,Patterson,True
148,158.1182472,Austin,Rhodes,True
149,224.1265422,Maurice,Thompson,True
150,86.96423972,Richard,Martinez,False
151,42.67025555,Brian,Hernandez,False
152,149.8952175,Samantha,Shields,True
153,282.0494042,Joseph,Walker,True
154,215.0596081,Tracy,Hernandez,True
155,41.51250582,Vicki,Fox,False
156,277.9062585,Louis,Campos,True
157,208.0660064,Justin,Scott,True
158,289.9564106,Megan,Vaughn,True
159,15.21373926,Mary,Hughes,False
160,58.24742383,Anita,Fleming,False
161,273.6593194,Alyssa,Melendez,True
162,253.4093833,Joshua,Foster DDS,True
163,203.9611381,Lisa,Smith,True
164,265.446304,Kathy,Lee,True
165,233.6891667,Bethany,Park,True
166,239.8213879,Joshua,Butler,True
167,204.5385362,Danielle,Potter,True
168,152.7840745,Kenneth,Robinson,True
169,111.0479315,Eric,Pineda,True
170,68.90463624,James,Dorsey,False
171,129.6049475,Michael,Miller,True
172,45.94938674,Danielle,Martinez,False
173,212.2982372,Gary,Young,True
174,275.7158848,Lisa,Decker,True
175,232.8220215,Kayla,Randolph,True
176,124.4664752,Peggy,Thompson,True
177,170.205336,Alex,Cooper,True
178,229.6136723,Joanne,Wilson,True
179,141.7128665,Maria,Adams,True
180,276.5816247,Julie,Horton,True
181,210.5061915,Jeffrey,Galvan,True
182,268.63027,Christopher,Johnson,True
183,59.59468056,Jennifer,Arias,False
184,84.95454821,Jocelyn,Bell,False
185,133.4007225,Eric,Brown,True
186,29.21576875,Devon,Wright,False
187,158.9838923,Rodney,Robles,True
188,271.4672561,Kara,Austin,True
189,203.7433126,Jeffrey,Tanner,True
190,153.1987664,Shaun,Nunez,True
191,143.271503,Daniel,Mccall,True
192,233.2015374,Frank,Owen,True
193,128.7923576,Beth,Johnson,True
194,190.9113668,Joshua,Clark,True
195,52.3166247,Gary,Jones,False
196,115.9584052,Nancy,Brown,True
197,18.68239346,Megan,Roach,False
198,221.1269463,Lucas,Ross,True
199,29.95199198,Jerry,Tucker,False
201,76.08225475,Timothy,Robles,False
202,78.12233209,Christopher,Goodwin,False
203,22.8431316,Philip,Wilson,False
204,295.0481315,Carrie,Davis,True
205,229.951577,Michael,Daniel,True
206,236.1493796,Bryan,Valenzuela,True
207,79.14737521,Mrs.,Robin Garner,False
208,284.7302014,Angel,Thompson,True
209,216.0131402,Christopher,Morgan,True
210,163.1107737,Brittany,Walker,True
211,110.9021852,Shelby,Mann,True
212,44.01734436,Jodi,Wells,False
213,92.36081224,Terri,Gibson,False
214,105.2534499,Vanessa,Hernandez,True
215,114.1452708,Maria,Russell,True
216,126.6504703,Stacy,Moses,True
217,288.471694,Amanda,Schneider,True
218,182.0171244,Catherine,Lopez,True
219,12.31889758,Amanda,White,False
220,128.1490023,Karina,Spencer,True
221,139.7675022,Deborah,Warren,True
222,168.6031566,Erica,Dixon,True
223,140.7466665,Barbara,Gray,True
225,264.5411986,Deanna,Watson,True
226,136.7864833,Michael,Cox,True
227,92.16016851,Amy,Myers,False
228,170.4134515,Patrick,Hunter,True
229,212.4152504,Marvin,Murphy,True
230,223.7037682,Janice,Graves,True
231,171.9383085,Brooke,Pierce,True
232,280.2602417,Adam,Wells,True
233,283.4268495,Amanda,Atkins,True
234,132.504823,Gary,Ruiz,True
235,72.91326395,Tina,Wallace,False
236,16.79606077,Casey,Oconnell,False
237,281.3890295,Nancy,Mendoza,True
238,34.19827441,Luis,Nguyen,False
239,111.5016422,William,Graves,True
240,269.2286668,Sean,Brennan,True
241,53.50349547,Matthew,Sellers,False
242,199.459603,Dorothy,Bradley,True
243,252.2914062,Haley,Flores,True
244,32.70467677,Melissa,Johnson,False
245,199.8864146,Samuel,Tran,True
246,49.03325819,Amanda,Patterson,False
247,183.3743011,Albert,Roach,True
248,36.83993962,Jamie,Huffman,False
249,265.6302103,James,Hamilton,True
250,18.06044758,Joseph,Bird,False
251,141.4141417,Sarah,Contreras,True
252,65.77031576,Joshua,House,False
253,255.2535664,Tamara,Molina,True
254,240.0443014,Max,Maxwell,True
255,269.6365982,Jason,Daniels,True
256,250.0974184,Jordan,Coleman,True
257,33.93281405,Jasmine,Jones,False
258,231.8803086,Jessica,Garcia,True
259,138.812708,Aaron,George,True
260,41.35053236,Chelsey,Anderson,False
261,146.2313884,Rebecca,Perez,True
262,75.06433497,Duane,Thompson,False
263,138.0563371,Curtis,Clayton,True
264,221.5737986,George,Gonzalez,True
265,94.18806784,Casey,Ford,False
266,61.24599434,Margaret,Johnston,False
267,238.8775355,Eric,Mcclure,True
268,4.820334075,Nathan,Taylor,False
269,222.3600766,Kayla,Parker,True
270,206.9493221,Doris,Obrien,True
271,34.74615015,Brooke,Taylor,False
272,266.1885038,Kathryn,Garrett,True
273,205.1406652,John,Cruz,True
274,98.5941474,Christina,Cannon,False
275,269.3323662,Susan,Lewis,True
276,193.7780783,Pamela,Sanchez,True
277,200.3904296,Ms.,Stacey Wiley DDS,True
278,201.4509484,Melissa,Johnson DDS,True
279,38.0476094,Lori,Morris,False
280,225.1621402,Daniel,Soto,True
281,92.08925112,Karl,Davis,False
282,122.8564118,Lisa,Graves,True
283,178.344085,Eric,Ray,True
284,229.2470277,Mark,Garcia,True
285,275.3024614,Allison,Alvarez,True
286,44.81715456,Rachel,Williams,False
287,47.44468727,Linda,Mitchell,False
288,158.7084813,David,Shelton,True
289,121.744973,Vanessa,Long,True
290,176.9310069,Misty,Martin,True
291,132.8910493,Daniel,Gregory,True
292,253.9716803,Mitchell,Jones,True
293,246.036131,Dawn,Scott,True
294,287.4666523,Emily,Horn,True
295,14.61491995,Catherine,George,False
296,218.0977601,Hunter,Carlson,True
297,275.4145594,Thomas,Baldwin,True
298,91.87350268,Amy,Sellers,False
299,241.5859155,Alicia,Clark,True
300,158.863849,Sara,Lewis,True
301,77.89293291,Ashley,Lopez,False
302,161.9498178,Terry,Alvarado,True
303,83.13645641,Danielle,Sandoval,False
304,214.8029616,Jesse,Jones,True
305,133.2037916,Lisa,Hess,True
306,284.4863867,Christina,Mason,True
307,32.08889594,Mary,Bell,False
308,1.10921244,Martin,Ramirez,False
309,161.8260635,Stacy,Smith,True
310,113.1454481,Carla,Rodriguez,True
311,134.002236,Johnny,Stout,True
312,256.0154481,Mrs.,Jennifer Rodriguez,True
313,196.6754605,Michelle,Thompson,True
314,148.9559785,Lisa,Lyons,True
315,262.2090763,Michael,Coleman,True
316,99.95620763,Lindsey,Williams,False
317,186.1046153,Karen,Hoffman,True
318,189.5577104,Jenny,Jones,True
319,282.995761,Steven,Knight,True
320,116.8742571,Michael,Franklin,True
321,235.5549236,Mason,Ross DDS,True
322,151.5220714,Terry,Levine,True
323,36.59268024,Catherine,Fletcher,False
324,196.9406069,Deanna,Jones,True
325,22.42047146,Christopher,Mitchell,False
326,191.4434257,John,Owens,True
327,287.1991494,Stephanie,Davis,True
328,264.9354841,Joseph,Ford,True
329,141.2492947,Matthew,Russell,True
330,75.90363417,Danielle,Burke,False
331,220.9939809,Stephanie,Cunningham,True
332,263.6358197,Brian,Proctor,True
333,291.5713603,Michael,Swanson,True
334,49.26348169,Daniel,Santos,False
335,203.4855796,April,Hoffman,True
336,249.666722,Stephanie,Thomas,True
337,183.3322335,Brianna,Garcia,True
338,125.2597844,Shannon,Berger,True
339,238.1656066,Mrs.,Kathleen Mays,True
340,150.4001203,Michelle,Park,True
341,20.08924577,Laura,Reynolds,False
342,218.399504,Ashley,Kaiser,True
343,46.55328685,Reginald,Owens,False
344,84.09316114,Michael,Conway,False
345,5.713231688,Sheila,Pham,False
346,70.21735457,Christie,Smith,False
347,27.65684629,Allison,Carroll,False
348,187.3279401,Donna,Perez,True
349,299.4492042,Sierra,Richmond,True
350,173.0025685,Steven,Wallace,True
351,106.6102612,Jeremy,Thompson,True
352,142.7564741,Jennifer,Mccormick,True
353,27.56450393,Eric,Garcia,False
354,248.9927372,Matthew,Beasley,True
355,249.4550365,Jason,Robinson,True
356,285.9638855,Vicki,Espinoza,True
357,182.0351514,Steven,Snyder,True
358,70.72106315,Michelle,Randolph,False
359,10.01541777,Michelle,Francis,False
360,293.7505039,Steven,Baker,True
361,36.97003142,Zachary,Johnson,False
362,174.3901749,Marc,Velasquez,True
363,50.11746076,John,Carr,False
364,243.873678,Kimberly,Castillo,True
365,286.8001088,Jay,Lopez,True
366,81.85722081,Amanda,Bridges,False
367,60.96199005,Jessica,Swanson,False
368,77.84428182,Jose,Gonzalez,False
369,67.20289619,Teresa,Wright DVM,False
370,185.8465011,Michael,Gutierrez,True
371,251.8797929,Hannah,Marshall,True
372,290.3767318,Janice,Davis,True
373,254.2161442,Jessica,Crawford,True
374,293.1768543,Brian,Bean,True
375,217.694778,Edward,Perez,True
376,49.28081579,Adam,Miller,False
377,140.9945255,Veronica,Gray,True
378,238.5612942,Linda,Turner,True
379,69.38949206,Debra,Roberts,False
380,77.05304682,David,Sampson,False
381,138.6132102,Sarah,Cochran,True
382,151.2011694,Regina,Holland,True
383,27.08442817,Mario,Ortiz,False
384,164.6440389,Maria,Gonzalez,True
385,163.1980752,Albert,Perez,True
386,87.96439172,Daisy,Mccarthy,False
387,75.54719134,Anna,Leonard,False
388,188.3490593,Catherine,Mosley,True
389,82.64651651,April,Miranda,False
390,288.9294858,Michael,Walker,True
391,255.3722151,Abigail,Lam,True
392,92.78682106,Alan,Graham,False
393,77.85479921,Jennifer,Diaz,False
394,186.3926468,Sean,Rogers,True
395,200.012596,Anthony,Jackson,True
396,117.9694277,William,Taylor,True
397,200.9108703,Richard,Robinson,True
398,219.4003858,Nicholas,Barnes,True
399,233.7352503,Brittany,Austin,True
400,96.69826813,Robin,Schmidt,False
401,226.0007767,Kendra,Monroe,True
402,23.79829866,Nancy,Grant,False
403,155.9845125,Nicole,Grant,True
404,52.85276041,Courtney,Thompson,False
405,291.525558,Jeanette,Washington,True
406,224.8736142,James,Yates,True
407,115.9751733,Justin,Knox MD,True
408,200.8616238,Melissa,Thompson,True
409,140.357855,Steven,Lee,True
410,231.493857,Allison,Fisher,True
411,197.2517291,Mark,Phillips,True
412,151.5804694,Elijah,Harrison,True
413,9.419976358,Paul,Farley,False
414,47.39545601,Jennifer,Cole,False
415,146.7478801,Michael,Tucker,True
416,276.1640965,David,Steele,True
417,203.3130423,Monica,Hodges,True
418,23.24585982,Scott,Wallace,False
419,93.39602908,Antonio,Paul DDS,False
420,68.62696415,Melissa,Wright,False
421,27.22765203,Stephanie,Price,False
422,233.4665428,Denise,Kennedy,True
423,177.8587959,Melissa,Walsh,True
424,156.2011959,Leslie,Spence,True
425,144.4395327,Dr.,Rachel Walker,True
426,13.06347134,Donald,Horn,False
427,94.08806986,Christopher,Rojas,False
428,216.6530778,Robert,Crawford,True
429,174.1807324,Larry,Brown,True
430,245.854615,Becky,Swanson,True
431,25.93975342,Gary,Howard,False
432,111.8467919,Christopher,Marks,True
433,136.6295853,Bonnie,Alexander,True
434,77.20691708,Brandon,Stevens,False
435,99.72772588,Lori,Guerra,False
436,243.9872024,Michele,Alvarado,True
437,8.809339101,Christine,Lee,False
438,159.7067216,Jamie,Fry,True
439,102.943584,Christopher,Perez,True
440,194.2873257,Matthew,Carter,True
441,78.76406316,Jason,Hunter,False
442,186.9624462,Tyler,Henry,True
443,17.69659156,Tiffany,Harris,False
444,39.12254966,Matthew,Young MD,False
445,152.9624792,Juan,Brewer,True
446,44.1758436,Mark,Riggs,False
447,273.5307309,Brittany,Stewart,True
448,271.779368,Terry,Davis,True
449,157.5131207,Jessica,Oneill,True
450,55.25093947,Kimberly,Ortiz,False
451,248.8666069,Zoe,Walls,True
452,155.8794176,Sara,Wallace,True
453,291.5121227,Nicole,Jenkins,True
454,85.87572125,Austin,Kelly,False
455,169.1586193,Sarah,Knox,True
456,115.3401313,Alison,Carroll,True
457,163.3260388,Robert,Buchanan,True
458,178.7969799,Penny,Wilson,True
459,77.95375736,Leslie,Perez,False
460,149.1772445,Brittney,Marquez,True
461,265.9158101,Andrew,Bird,True
462,12.57040265,Maria,Hughes,False
463,31.850547,Clayton,Williams,False
464,92.02540242,Mary,Pittman,False
465,81.96609867,James,Garner,False
466,117.0928987,Randy,Middleton,True
467,83.35923458,Alexis,Gardner,False
468,145.0603215,Laurie,Garner,True
469,111.9976845,Danny,Bush,True
470,291.0800293,Joseph,Smith,True
471,185.9187088,Edgar,Armstrong,True
472,97.8742131,Samantha,Scott,False
473,74.57492247,Troy,Coleman,False
474,130.9974595,Brian,Young,True
475,113.6574668,Timothy,Perez,True
476,110.8481766,Sierra,Nguyen,True
477,296.0078137,Cynthia,Murphy,True
478,269.4894015,Julie,Diaz,True
479,46.15639765,Andrew,Silva,False
480,287.0365933,Gary,Costa,True
481,127.1426355,Jasmine,Berg,True
482,85.60391824,Glenda,Brown,False
483,172.4624408,Jonathan,Boone,True
484,51.80996198,Cynthia,Jimenez,False
485,283.3294115,Cynthia,Morgan,True
486,14.24525264,Dwayne,Browning,False
487,150.9075783,Brittany,Lewis,True
488,139.6464165,Zachary,Johnson,True
489,48.84395071,Kayla,Wilson,False
490,245.0864465,Andrew,Doyle,True
491,12.79843948,Jennifer,Parks,False
492,176.735085,Daniel,Phelps MD,True
493,57.57356582,Lindsey,Quinn,False
494,34.96349578,Brian,Walker,False
495,104.0291615,Bradley,Curry,True
496,148.4924569,Roy,Cohen,True
497,148.4850266,David,Black,True
498,275.8513843,Julie,Gonzales,True
499,190.6605351,Paula,Williams,True
500,117.5715047,James,Clark,True
501,14.26584056,Christopher,Robinson,False
502,85.40738917,William,Carr,False
503,38.32006005,Todd,Dunlap,False
504,206.4438618,Kimberly,Morales,True
505,267.5034898,Jesse,Welch DDS,True
506,205.9617908,Laura,Leblanc,True
507,7.389760853,Susan,Parker,False
508,229.6976024,Laurie,Harris,True
509,86.76833663,Natalie,Lawrence,False
510,275.4377145,Kara,Hanson,True
511,135.4741342,Joseph,Walker,True
512,155.6667394,Gregory,Davis,True
513,192.4996457,Paul,Erickson,True
514,36.86205402,Preston,Holmes,False
515,40.94451902,Joy,Buck,False
516,279.4530254,Brian,Sherman,True
517,17.82461557,Brandon,Davis,False
518,63.2328385,Patricia,Hamilton,False
519,227.491116,Shawn,Garcia,True
520,48.99103482,William,Stone,False
521,294.7646142,Brian,Cunningham,True
522,113.8520429,Shawn,Norman,True
523,32.32820193,Evan,Ibarra,False
524,157.574472,Logan,Porter,True
525,216.9486908,Kerry,Gibson,True
526,232.117075,Christine,Parsons,True
527,204.1409177,Erica,Chung,True
528,29.58632408,Alan,Collins,False
529,60.37353075,John,Robinson,False
530,82.08256587,Monique,Santos,False
531,190.2387349,Nicole,Mason,True
532,238.7576833,Michael,Knight,True
533,18.29168554,John,Bishop,False
534,282.9931871,Christopher,Odom,True
535,149.8428493,Michael,Walker,True
536,187.5868027,Crystal,Wall,True
537,258.4106206,Christian,Ramirez,True
538,185.6410425,Kevin,Rowland,True
539,266.2706673,Candice,Mcintosh,True
540,282.0595113,Leslie,Hoffman,True
541,263.3739193,James,Johnson,True
542,183.9723914,Jennifer,Shepherd,True
543,187.4994162,Susan,Tucker,True
544,271.0984188,Michele,Harvey,True
545,186.971541,Teresa,Collins,True
546,128.2066648,Jonathan,Leblanc,True
547,209.8417398,Stephanie,Morgan,True
548,67.48301306,Michael,Duran,False
549,193.3728586,Daniel,Cannon,True
550,157.4052214,Kayla,Butler,True
551,162.6953645,Jimmy,Harrell,True
552,32.984417,Jeffery,Fuentes,False
553,280.9708055,Lucas,Rivera,True
554,197.9575702,Mark,Le,True
555,92.37292177,Taylor,Myers,False
556,41.58251872,Robert,Berger,False
557,71.28349376,Victor,White,False
558,59.57791041,Caroline,Powell,False
559,225.3624114,Erica,Austin,True
560,260.1867786,Douglas,Henry,True
561,45.66425505,Monica,Miller,False
562,42.84980233,Kimberly,Martin,False
563,184.2056338,Felicia,Larson,True
564,19.26672707,Cassandra,Frazier,False
565,119.0145624,Heather,Phelps,True
566,181.2802443,John,Hart,True
567,84.42598279,Meredith,Moore,False
568,24.78342559,Isabel,Pratt,False
569,269.9902036,Misty,Martin,True
570,64.72664573,Jessica,Richards,False
571,174.2986324,Margaret,Campbell,True
572,47.5799292,Michael,Frazier,False
573,115.6658502,Michael,Sharp,True
574,152.2234362,Cindy,Pena,True
575,153.4779672,Jacob,Dominguez,True
576,66.56588387,Cody,Scott,False
577,118.1952751,Nicole,Coffey,True
578,155.4661092,Crystal,Snyder,True
579,285.0975409,Matthew,Love,True
580,188.1094588,Marcus,Ortega,True
581,99.20589923,Jason,Jackson,False
582,58.31985367,Daniel,Ramos,False
583,200.3855625,Raymond,Wilson,True
584,170.9951265,Lindsey,Garcia,True
585,40.46338096,Donna,Orr,False
586,5.929938406,Wendy,Horn,False
587,90.33380664,Mario,Mclaughlin,False
588,20.67124478,Benjamin,Barron,False
589,33.79532722,Mark,Moss,False
590,82.87258331,Travis,Garza,False
591,.942247688,George,Lopez,False
592,69.59826205,Gabriel,Barnes,False
593,214.52403,Daniel,Johnson,True
594,158.7827112,Mitchell,Davis,True
595,56.21176867,Mark,White,False
596,115.2422325,Michael,Foster,True
597,66.64708198,Pamela,Solis,False
598,.006023502,Maxwell,Frost,False
599,67.87794806,Chad,Jones,False
600,228.5918739,Don,Mcdaniel,True
601,73.99054689,Lisa,Morrison,False
602,239.4386554,Jeffrey,Clark,True
603,128.2616391,Melissa,Santiago,True
604,21.57128968,Jason,Adams,False
605,263.6809245,Mrs.,Wendy Myers,True
606,99.62709317,Norman,Wade,False
607,215.0393467,Roberto,Brown,True
608,280.2032307,Casey,Wright,True
609,91.13816713,Juan,Rivera,False
610,268.5844733,Terry,Gallegos,True
611,153.2228831,Timothy,Jones,True
612,230.5178921,Sarah,Crawford,True
613,263.0958332,Christopher,Hammond,True
614,285.4035791,Ashley,Cantu,True
615,46.60501825,Mathew,Harris,False
616,193.4019531,David,Williams,True
617,184.8954159,Catherine,Novak,True
618,42.21066367,Jonathan,Cobb,False
619,98.44514553,Elizabeth,Alexander,False
620,77.16597054,Michelle,Fisher,False
621,180.0253758,David,Griffith,True
622,178.4727015,Suzanne,Murray,True
623,28.09527269,Antonio,Beasley,False
624,216.5892977,Terry,Hobbs,True
625,211.1899937,Kathleen,Chan,True
626,285.6616197,Audrey,Adkins,True
627,148.8803996,Jonathan,Patel,True
628,134.5542406,Micheal,Baker,True
629,164.6600325,Brandon,Stein,True
630,10.02846956,Annette,Douglas,False
631,269.1493543,Jeffery,Webb,True
632,200.0992596,Michael,Miller,True
633,127.0227848,Cassandra,Mcintyre,True
634,215.7370745,Brittany,Allen,True
635,79.41903827,Erin,Robinson,False
636,77.62412955,Anthony,Sims,False
637,51.50213971,Craig,Jones,False
638,228.6450015,Annette,Peterson,True
639,45.41500465,Victor,Reed,False
640,84.66811649,Nathan,Love,False
641,17.55060564,William,Chavez,False
642,203.3891368,Patrick,Kennedy,True
643,246.2089544,Andrea,Jones,True
644,59.39395122,Michele,Mathews,False
645,155.2585808,Yolanda,Romero,True
646,26.82615918,Abigail,Beck,False
647,261.934458,Christopher,Hughes,True
648,293.9955524,Kristina,Gutierrez,True
649,145.7719613,Cristina,Cervantes,True
650,32.81941552,Victor,Johnson,False
651,111.9234731,Lauren,Page,True
652,65.25318711,Charles,Orozco,False
653,30.27521428,Andrea,Bowen,False
654,213.5434658,Caleb,Smith,True
655,291.8448556,Christine,Bradford,True
656,128.3788861,Pamela,Lee,True
657,287.8604109,Ronald,Steele,True
658,123.3850543,Tami,Lynch,True
659,124.1799535,Thomas,Glenn,True
660,267.4989809,Melinda,Aguilar,True
661,1.752357195,Martin,Harris,False
662,139.0751757,Karen,Hunter,True
663,66.84670418,Donald,Leon,False
664,5.522938102,Frances,Lewis,False
665,182.3282967,Cesar,Jackson,True
666,69.4092923,Carla,Green,False
667,167.3410828,Angela,Le,True
668,66.38307671,Maria,Bryant,False
669,67.6363251,David,Cisneros,False
670,6.139394348,Amanda,Henderson DVM,False
671,299.6261389,Anthony,Choi,True
672,68.20083729,Ricardo,Barnes,False
673,125.0057838,Ashley,Davis,True
674,254.0100376,Patricia,Maxwell,True
675,52.69843399,Michael,Miller,False
676,191.6978083,Carla,Carter,True
677,268.245856,Rachael,Oliver,True
678,70.51295454,Donald,Gardner,False
679,227.6456093,Brad,Garcia,True
680,5.820828256,Megan,Smith,False
681,214.6144194,Anthony,Torres,True
682,201.4517221,Karen,Smith,True
683,68.36915651,Teresa,Robinson,False
684,58.53092312,Gregory,Morris,False
685,17.99530629,Lisa,Holmes,False
686,97.51500773,Lisa,Navarro,False
687,243.4277732,Sabrina,Michael,True
688,200.4123061,Susan,Matthews,True
689,51.5370261,John,Kim,False
690,189.5221667,Sara,Sutton,True
691,278.9105668,Jeremy,Glover,True
692,23.2168065,William,Carter,False
693,56.11154916,Krystal,Cortez,False
694,279.59954,Spencer,Mccarthy,True
695,104.5532918,Troy,Gardner,True
696,74.41065758,Peter,Flores,False
697,146.4098961,Angela,Shelton,True
698,108.6373043,John,Burgess,True
699,184.4642876,Aaron,Cook,True
700,211.3784263,Lisa,Dennis,True
701,298.8288141,Brenda,Navarro,True
702,9.281220883,Kayla,Hall,False
703,40.76078965,Katelyn,Conner,False
704,143.3930959,Alexandra,Bell,True
705,225.5158007,Ann,Wilson,True
706,263.6734719,Colleen,Snow,True
707,189.8902208,Mrs.,Lisa Pham,True
708,247.3829686,Scott,Taylor,True
709,210.8807336,Donald,Wood,True
710,143.5431985,Dawn,Salas,True
711,130.9109037,Aimee,Wilson,True
712,163.0410422,Dana,Reyes,True
713,154.7020471,Zoe,Robinson,True
714,5.450063924,Bradley,Ryan,False
715,82.65015724,Katherine,Hopkins,False
716,288.2269863,Brandon,Cervantes,True
717,178.2685547,Lisa,French,True
718,29.62228179,Justin,Johnson,False
719,126.1294179,Amanda,Johns,True
720,97.27702498,Ryan,Shea,False
721,189.1208858,Kyle,Hart,True
722,155.7406302,Kari,Jones,True
723,264.0155109,Matthew,White,True
724,26.05865282,Leah,King,False
725,102.6925911,Katherine,Bowers,True
726,115.5333546,Emily,Gonzalez,True
